rooftop_id,enterprise_id,rooftop_name,enterprise_name,Company Domain ,csm_poc,Product Stage,city,district,state,country,zipcode,account_type,account_sub_type,address_line1,address_line2,geo_coordinates
cba8439e5a,390ea2707,Ashland Honda Toyota Scion,Marthaler Honda of Ashland,ashlandhondatoyota.com,abhijeet.mitra@spyne.ai,Studio Live,Ashland,,Wisconsin,United States,54806,INDIVIDUAL_DEALER,FRANCHISE_DEALER,2301 Lake Shore Drive E.,,"{""lat"":46.6043526,""lng"":-90.8568051}"
0ee55aacc6,5a3805c98,Honda_1,McCurley Dealerships,mccurleyhonda.com,ishika.arora@spyne.ai,Studio Live,Richland,,Washington,United States,99352,GROUP_DEALER,FRANCHISE_DEALER,1775 Fowler Street,,"{""lat"":46.2336602,""lng"":-119.2209171}"
7bf89c37-6,5a3805c98,Mazda Chevrolet Cadillac,McCurley Dealerships,mccurleymazda.com,ishika.arora@spyne.ai,Studio Live,Pasco,,Washington,United States,99301,GROUP_DEALER,FRANCHISE_DEALER,1325 N Autoplex Way,,"{""lat"":46.2404626,""lng"":-119.1319358}"
5baaaa13-6,5a3805c98,Mercedes Benz,McCurley Dealerships,mercedesbenzoftricities.com,ishika.arora@spyne.ai,Studio Live,Kennewick,,Washington,United States,99336,GROUP_DEALER,FRANCHISE_DEALER,6901 W Clearwater Ave,,"{""lat"":46.210214,""lng"":-119.214617}"
c2be1372-0,5a3805c98,Subaru,McCurley Dealerships,mccurleysubaru.com,ishika.arora@spyne.ai,Studio Live,Pasco,,Washington,United States,99301,GROUP_DEALER,FRANCHISE_DEALER,9620 Sandifur Parkway,,"{""lat"":46.2780855,""lng"":-119.1584251}"
db5360a2-7,5a3805c98,Subaru Yakima,McCurley Dealerships,mccurleysubaruyakima.com,ishika.arora@spyne.ai,Studio Live,Union Gap,,Washington,United States,98903,GROUP_DEALER,FRANCHISE_DEALER,20 Adelyn Way,,"{""lat"":46.5573492,""lng"":-120.475063}"
60d1f60395,3e50d9d84,McDonald Chevrolet in Millington,McDonald Automotive Group,,aditya.kaul@spyne.ai,Vini Live,Millington,Tuscola County,Michigan,United States,48746,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"9007, State Street",Tuscola County,"{""lat"":43.2739202,""lng"":-83.529647}"
49355ed19e,3e50d9d84,McDonald GMC Cadillac,McDonald Automotive Group,,aditya.kaul@spyne.ai,Vini Live,Saginaw,Saginaw County,Michigan,United States,48603,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"5155, State Road",Saginaw County,"{""lat"":43.4372298,""lng"":-84.0459463}"
987d7cb5f5,acb5f83e1,Mcgrath Acura of Westmont,McGrath Acura of Westmont (Mcgrath Imports),acurabymcgrath.com,abhijeet.mitra@spyne.ai,Studio Live,Westmont,,Illinois,United States,60559,GROUP_DEALER,FRANCHISE_DEALER,400 E Ogden Ave,,"{""lat"":41.810325,""lng"":-87.966049}"
987d7cb5f5,acb5f83e1,Mcgrath Acura of Westmont,McGrath Acura of Westmont (Mcgrath Imports),acurabymcgrath.com,aditya.kaul@spyne.ai,Vini Live,Westmont,,Illinois,United States,60559,GROUP_DEALER,FRANCHISE_DEALER,400 E Ogden Ave,,"{""lat"":41.810325,""lng"":-87.966049}"
8cf177f3ae,8547641ba,McLeod Auto Sales,McLeod Auto Sales,mcleodautosales.com,prathamesh.prashant@spyne.ai,Studio Live,Killeen,Bell County,Texas,United States,76542,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,"3405, East Stan Schlueter Loop",Bell County,"{""lat"":31.0699009,""lng"":-97.7145408}"
8bbdeb5ca6,d403d1975,Medgaarden's Southwest Sales Inc,Medgaarden's Southwest Sales Inc,swsalesinc.com,garvit.sharma@spyne.ai,Studio Live,Austin,,Minnesota,United States,55912,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1608 12th St SW,,"{""lat"":43.6523928,""lng"":-92.9899935}"
4727cbdcb5,fac737203,Mega Motors,Mega Motors,megamotorsga.com,prathamesh.prashant@spyne.ai,Studio Live,Marietta,Cobb County,Georgia,United States,30062,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,"562, Cobb Parkway North",Cobb County,"{""lat"":33.9657142,""lng"":-84.533434}"
41a6d84b50,5febad274,Grupo Umuarama,Megadealer,,support@spyne.ai,Studio Live,Umuarama,Umuarama,Paraná,Brazil,87500-000,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,Umuarama 87500-000,Umuarama,"{""lat"":-23.7627286,""lng"":-53.3119989}"
a9b9eff350,27429beda,Mercedes-Benz Country Hills,Mercedes-Benz Country Hills,,puneet.sharma@spyne.ai,Vini Onboarding,Calgary,Northeast Calgary,Alberta,Canada,T3N 1X1,INDIVIDUAL_DEALER,FRANCHISE_DEALER,2450 Country Hills Blvd NE,2450 Country Hills Blvd NE,"{""lat"":51.04473309999999,""lng"":-114.0718831}"
be90ab484d,4b8b865fd,Mercedes-Benz Of Columbus,Mercedes-Benz Of Columbus,mercedesbenzofcolumbus.com,sanyam.tyagi@spyne.ai,Studio Live,Columbus,Muscogee County,GA,United States,31909,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"7470 Veterans Parkway, Columbus, GA 31909",,"{""lat"":32.4667107,""lng"":-84.9918962}"
341a56683a,dab960b7c,Mercedes-Benz of Arlington,Mercedes-Benz of Arlington,,jagrit@spyne.ai,Vini Churned,Arlington,,Virginia,USA,22203,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,"585 N Glebe Rd, Arlington, VA","585 N Glebe Rd, Arlington, VA","{""lat"":38.8770173,""lng"":-77.1092121}"
8f59b8483b,e551635ea,Mercedes Benz of Foothill Ranch,Mercedes-Benz of Laguna Niguel,mblaguna.com,prabha.kumari@spyne.ai,Studio Live,Lake Forest,Orange County,California,United States,92610,GROUP_DEALER,FRANCHISE_DEALER,"81, Auto Center Drive","Foothill Ranch, Orange County","{""lat"":33.6757766,""lng"":-117.6592262}"
8f59b8483b,e551635ea,Mercedes Benz of Foothill Ranch,Mercedes-Benz of Laguna Niguel,mblaguna.com,prabha.kumari@spyne.ai,Vini Live,Lake Forest,Orange County,California,United States,92610,GROUP_DEALER,FRANCHISE_DEALER,"81, Auto Center Drive","Foothill Ranch, Orange County","{""lat"":33.6757766,""lng"":-117.6592262}"
f222a4f3ff,e551635ea,Mercedes Benz of Laguna Niguel,Mercedes-Benz of Laguna Niguel,mblaguna.com,prabha.kumari@spyne.ai,Studio Live,Laguna Niguel,Orange County,California,United States,92677,GROUP_DEALER,FRANCHISE_DEALER,"1, Star Drive",Orange County,"{""lat"":33.5448449,""lng"":-117.6752664}"
f222a4f3ff,e551635ea,Mercedes Benz of Laguna Niguel,Mercedes-Benz of Laguna Niguel,mblaguna.com,prabha.kumari@spyne.ai,Vini Live,Laguna Niguel,Orange County,California,United States,92677,GROUP_DEALER,FRANCHISE_DEALER,"1, Star Drive",Orange County,"{""lat"":33.5448449,""lng"":-117.6752664}"
7b753f02cb,2affb0f18,Mercedes-Benz of Portsmouth,Mercedes-Benz of Portsmouth,mbportsmouth.com,ankur.batra@spyne.ai,Studio Live,Greenland,,NH,USA,3840,INDIVIDUAL_DEALER,FRANCHISE_DEALER,309 Portsmouth Ave,309 Portsmouth Ave,"{""lat"":43.0421912,""lng"":-70.8248078}"
492fc951c,1c1f3cbe9,Berwyn Kia_Illinois,Meyer Imports DBA Berwyn Kia,berwynkia.com,abhijeet.mitra@spyne.ai,Studio Live,Berwyn,,Illinois,United States,60402,INDIVIDUAL_DEALER,FRANCHISE_DEALER,7050 Ogden Avenue,,"{""lat"":41.8243883,""lng"":-87.7995281}"
ad09f8c861,3f93217df,Miami Acura,Miami Acura,miamiacura.com,abhijeet.mitra@spyne.ai,Studio Live,Miami,,Florida,United States,33157,GROUP_DEALER,FRANCHISE_DEALER,16601 S Dixie Hwy,,"{""lat"":25.6158858,""lng"":-80.3457208}"
26d64020b,31e2b4caa,Midway Dodge,Midway Dodge,midwaydodge.com,vishal.singh1@spyne.ai,Studio Live,Chicago,,Illinois,United States,60632,INDIVIDUAL_DEALER,FRANCHISE_DEALER,4747 South Pulaski Road,,"{""lat"":41.806665,""lng"":-87.723438}"
add1ea095a,2ef168d30,Midwest Auto Group,Midwest Auto Group,midwestautohaus.com,prathamesh.prashant@spyne.ai,Studio Live,Skokie,Cook County,Illinois,United States,60077,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,"5050, Dempster Street",Cook County,"{""lat"":42.0412168,""lng"":-87.7536648}"
817867f2c6,b32661a3d,Modern Auto sales,Modern Auto sales,modernautoaz.com,prathamesh.prashant@spyne.ai,Studio Live,Nashville,,Tennessee,United States,37211,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,405 McNally Dr,,"{""lat"":36.0927116,""lng"":-86.7371048}"
a9af6e846,c8f835d67,Modern Classic Motors INC_1,Modern Classic Motors INC,mcmautos.com,vishal.singh1@spyne.ai,Studio Live,Grand Junction,,Colorado,United States,81505,GROUP_DEALER,INDEPENDENT_DEALER,975 Independent Ave,,"{""lat"":39.0804709,""lng"":-108.5814947}"
b78a6eaaba,c8f835d67,Modern Classic Motors INC_2,Modern Classic Motors INC,mcmautos.com,vishal.singh1@spyne.ai,Studio Live,Grand Junction,,Colorado,United States,81505,GROUP_DEALER,INDEPENDENT_DEALER,975 Independent Ave,,"{""lat"":39.0804709,""lng"":-108.5814947}"
cefa46ba5c,48cf942f5,Moffitt's Ford,Moffitt's Ford,moffittsford.com,sanyam.tyagi@spyne.ai,Studio Live,Boone,,Iowa,United States,50036,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"Moffitt's Ford 1819 SE Marshall Boone, IA 50036",,"{""lat"":42.0359444,""lng"":-93.8649298}"
a5a3357ebf,6858bd107,Momentum Motor Group,Momentum Motor Group,mmgsc.us,prathamesh.prashant@spyne.ai,Studio Churned,Lancaster,,South Carolina,United States,29720,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,3663 CHARLOTTE HWY,,"{""lat"":34.8138841,""lng"":-80.8011513}"
c83d3968d,5050e8479,Moore Motor Sales,Moore Motor Sales,themooreautogroup.com,sanyam.tyagi@spyne.ai,Studio Live,Caro,,Michigan,United States,48723,INDIVIDUAL_DEALER,FRANCHISE_DEALER,1725 West Caro Road,,"{""lat"":43.4718302,""lng"":-83.4188665}"
a504146e05,1953dbe6b,Moses BMW,Moses Auto Group,mosesbmw.com,ishika.arora@spyne.ai,Studio Live,Saint Albans,Kanawha County,West Virginia,United States,25177,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"2001, MacCorkle Avenue Southwest",Kanawha County,"{""lat"":38.3864545,""lng"":-81.814239}"
0bf14ac152,1953dbe6b,Moses Cadillac of Charleston,Moses Auto Group,mosescadillacofcharleston.com,ishika.arora@spyne.ai,Studio Live,Charleston,Kanawha County,West Virginia,United States,25301,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"1406, Washington Street East",Kanawha County,"{""lat"":38.3458831,""lng"":-81.62489339999999}"
c79788af68,1953dbe6b,Moses Chevrolet,Moses Auto Group,moseschevrolet.com,ishika.arora@spyne.ai,Studio Live,Saint Albans,Kanawha County,West Virginia,United States,25177,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"516, MacCorkle Avenue Southwest",Kanawha County,"{""lat"":38.3896096,""lng"":-81.83053470000002}"
7c12aae516,1953dbe6b,Moses Factory Outlet,Moses Auto Group,mosesfocorridorg.com,ishika.arora@spyne.ai,Studio Live,Charleston,Kanawha County,West Virginia,United States,25309,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"100, Preferred Place",Kanawha County,"{""lat"":38.3190782,""lng"":-81.7203864}"
cd798a1470,1953dbe6b,Moses Factory outlet Teays Valley,Moses Auto Group,mosesfoteaysvalley.com,ishika.arora@spyne.ai,Studio Live,Hurricane,Putnam County,West Virginia,United States,25526,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,"700, Liberty Park Drive",Putnam County,"{""lat"":38.4560935,""lng"":-81.9292909}"
09a964b8dc,1953dbe6b,Moses Ford,Moses Auto Group,,ishika.arora@spyne.ai,Studio Live,Saint Albans,Kanawha County,West Virginia,United States,25177,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"2001, MacCorkle Avenue Southwest",Kanawha County,"{""lat"":38.3862368,""lng"":-81.8132323}"
d01c8bec99,1953dbe6b,Moses GMC of Charleston,Moses Auto Group,mosesdowntown.com,ishika.arora@spyne.ai,Studio Live,Charleston,Kanawha County,West Virginia,United States,25301,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"1406, Washington Street East",Kanawha County,"{""lat"":38.3451298,""lng"":-81.62417459999999}"
63fe4ce3a4,1953dbe6b,Moses Honda,Moses Auto Group,moseshonda.com,ishika.arora@spyne.ai,Studio Live,Huntington,Wayne County,West Virginia,United States,25704,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"3315, U.S. 60",Wayne County,"{""lat"":38.4027305,""lng"":-82.50504389999999}"
8670913cc6,1953dbe6b,Moses Lincoln,Moses Auto Group,moseslincoln.com,ishika.arora@spyne.ai,Studio Live,Saint Albans,Kanawha County,West Virginia,United States,25177,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"1956, MacCorkle Avenue",Kanawha County,"{""lat"":38.3868411,""lng"":-81.8144466}"
37fd01597e,1953dbe6b,Moses Used Super Center Inventory,Moses Auto Group,,ishika.arora@spyne.ai,Studio Live,Saint Albans,Kanawha County,West Virginia,United States,25177,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"516, MacCorkle Avenue Southwest",Kanawha County,"{""lat"":38.3896096,""lng"":-81.83053470000002}"
fbaa3251ac,1953dbe6b,Moses Volkswagen,Moses Auto Group,mosesvolkswagen.com,ishika.arora@spyne.ai,Studio Live,Huntington,Wayne County,West Virginia,United States,25704,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"3315, U.S. 60",Wayne County,"{""lat"":38.4027305,""lng"":-82.50504389999999}"
ecd1c5ae9a,81e4c0fbe,Mossy Motors,Mossy Motors,mossymotors.com,sanyam.tyagi@spyne.ai,Studio Live,New Orleans,,Louisiana,United States,70125,INDIVIDUAL_DEALER,FRANCHISE_DEALER,1331 S Broad St,,"{""lat"":29.953095,""lng"":-90.0978576}"
7323cebbef,a9e3dc574,Motorline Auto Group,Motorline Auto Group,motorlineautogroup.com,prathamesh.prashant@spyne.ai,Studio Churned,Burlington,Regional Municipality of Halton,Ontario,Canada,L7L 4X9,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,"1100, Heritage Road",Regional Municipality of Halton,"{""lat"":43.3752867,""lng"":-79.784629}"
b9b3ad5d-a,d8dd768a0,Beechmont Ford,Mt Orab Chevy,mtorabcdjr.com,jaspreet.kaur@spyne.ai,Studio Live,Cincinnati,,Ohio,United States,45245,GROUP_DEALER,FRANCHISE_DEALER,600 Ohio Pike,,"{""lat"":39.0668216,""lng"":-84.2965242}"
a6427f23-f,d8dd768a0,Mt. Orab Chrysler Dodge Jeep Ram,Mt Orab Chevy,mtorabcdjr.com,jaspreet.kaur@spyne.ai,Studio Live,Mt Orab,,Ohio,United States,45154,GROUP_DEALER,FRANCHISE_DEALER,110 Gabbard Wy,,"{""lat"":39.0275659,""lng"":-83.919652}"
bb48184a-8,d8dd768a0,Mt. Orab Ford,Mt Orab Chevy,mtorabcdjr.com,jaspreet.kaur@spyne.ai,Studio Live,Mount Orab,,Ohio,United States,45154,GROUP_DEALER,FRANCHISE_DEALER,200 Gabbard Way,,"{""lat"":39.0275659,""lng"":-83.919652}"
f38e3cce-9,d8dd768a0,Queen City Ford,Mt Orab Chevy,mtorabcdjr.com,jaspreet.kaur@spyne.ai,Studio Live,Cincinnati,,Ohio,United States,45232,GROUP_DEALER,FRANCHISE_DEALER,235 W Mitchell Ave,,"{""lat"":39.1646767,""lng"":-84.5116616}"
9131b8d648,d8dd768a0,Team 1,Mt Orab Chevy,mtorabcdjr.com,jaspreet.kaur@spyne.ai,Studio Live,Mount Orab,,Ohio,United States,45154,GROUP_DEALER,FRANCHISE_DEALER,210 GABBARD WAY,,"{""lat"":39.0429679,""lng"":-83.9288824}"
810fbe6774,b01c03e40,NJ Auto Haus,NJ Auto Haus,autohausnj.com,garvit.sharma@spyne.ai,Studio Live,Elizabeth,,New Jersey,United States,7202,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,500 S Broad St Elizabeth,,"{""lat"":40.652739,""lng"":-74.21581}"
ca5a749fc2,301e65a85,Nachbar Automotive,Nachbar Automotive,nachbarautomotive.com,vishal.singh1@spyne.ai,Studio Churned,shawnee,,Kansas,United States,66218,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,6615 Woodland Dr,,"{""lat"":39.0085394,""lng"":-94.8251492}"
a32ba767c6,cb2f7ca0c,Navarre Premium select,Navarre Premium select,,manpreet.kaur@spyne.ai,Studio Churned,Lake Charles,Calcasieu Parish,Louisiana,United States,70601,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"101, West Prien Lake Road",Calcasieu Parish,"{""lat"":30.1978595,""lng"":-93.2190615}"
07cfabfe0,583e6c743,Nelson Automotive Inc,Nelson Automotive Inc,heycars.com,garvit.sharma@spyne.ai,Studio Live,Mt Prospect,,Illinois,United States,60056,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,333 W Rand,,"{""lat"":42.0806047,""lng"":-87.9359011}"
018fdd8c8b,65027084d,New Deal Pre-Owned Auto,New Deal Pre-Owned Autos,phoenixusedauto.com,avinash.jha@spyne.ai,Studio Live,Glendale,,Arizona,United States,85301,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,4611 W Glendale Ave,,"{""lat"":33.5372726,""lng"":-112.1589637}"
8a7bef64-5,65027084d,Runway Auto,New Deal Pre-Owned Autos,runwayautoaz.com,avinash.jha@spyne.ai,Studio Live,Phoenix,,Arizona,United States,85027,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,22198 North 19TH Ave,,"{""lat"":33.687287,""lng"":-112.099995}"
eb8ad48cf7,6adaaa143,Newport Beach Automotive Group,Newport Beach Automotive Group,newportbeachautomotivegroup.com,prathamesh.prashant@spyne.ai,Studio Live,Irvine,Orange County,California,United States,92618,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,"44, Auto Center Drive","Irvine Industrial Complex-East, Orange County","{""lat"":33.6331547,""lng"":-117.7221276}"
08fb4fb3c,ccf080137,Noblesville Imports,Noblesville Imports,noblesvilleimports.com,garvit.sharma@spyne.ai,Studio Live,Noblesville,,Indiana,United States,46060,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,12226 Greenfield Avenue,,"{""lat"":40.0067994,""lng"":-85.948709}"
494b6e7ff8,d49ba90cf,Lotus of North Jersey,North Jersey Automotive,lotusnj.com,sanyam.tyagi@spyne.ai,Studio Live,Summit,Union County,New Jersey,United States,7901,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"36, River Road",Union County,"{""lat"":40.7297868,""lng"":-74.376779}"
f6d695c3f0,f50cfab3a,North Park Lincoln,North Park Lincoln,,avinash.jha@spyne.ai,Studio Live,San Antonio,Bexar County,Texas,United States,78216,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"9207, San Pedro Avenue","San Antonio International Airport Vicinity, Bexar County","{""lat"":29.524148,""lng"":-98.5002365}"
d7d2331c0e,f50cfab3a,North Park Lincoln at Dominion,North Park Lincoln,,avinash.jha@spyne.ai,Studio Live,San Antonio,Bexar County,Texas,United States,78216,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"9207, San Pedro Avenue","San Antonio International Airport Vicinity, Bexar County","{""lat"":29.524148,""lng"":-98.5002365}"
2601588d2e,c58c32be2,Northtown Subaru,NorthTown Automotive,northtownsubaru.com,aman.seth@spyne.ai,Studio Live,Amherst,Erie County,New York,United States,14226,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"3930, Sheridan Drive",Erie County,"{""lat"":42.979508,""lng"":-78.78786699999999}"
faa8dce650,c58c32be2,Northtown Volkswagen,NorthTown Automotive,northtownvw.com,aman.seth@spyne.ai,Studio Live,Buffalo,Erie County,New York,United States,14226,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"3800, Sheridan Drive",Erie County,"{""lat"":42.979417,""lng"":-78.79289299999999}"
e3cd15b54e,c58c32be2,Subaru Transit,NorthTown Automotive,fsdf.co,aman.seth@spyne.ai,Studio Live,Depew,Erie County,New York,United States,14043,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"6374, Transit Road",Erie County,"{""lat"":42.931368,""lng"":-78.697935}"
87e2b1df31,c1a8d463e,Northgate Auto company LLC,Northgate Auto company LLC,northgateautocompanyllc.com,manpreet.kaur@spyne.ai,Studio Churned,Dallas,,Texas,United States,75217,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,535 S Buckner Blvd,,"{""lat"":32.7203904,""lng"":-96.683172}"
9ef1a37686,0453330d6,Northside Auto Sales,Northside Auto Sales,northsideauto.com,prathamesh.prashant@spyne.ai,Studio Live,Greer,Greenville County,South Carolina,United States,29650,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,"1342, West Wade Hampton Boulevard",Greenville County,"{""lat"":34.9407584,""lng"":-82.2641197}"
300884b8f6,0d1f288be,Heights Nissan,Northstar Kia,heightsnissan.com,abhijeet.mitra@spyne.ai,Studio Live,Jackson Heights,,New York,United States,11372,INDIVIDUAL_DEALER,FRANCHISE_DEALER,74-15 Northern Boulevard,,"{""lat"":40.7553118,""lng"":-73.8922287}"
2ace97c8c0,0d1f288be,Northstar Kia,Northstar Kia,northstarkiany.com,abhijeet.mitra@spyne.ai,Studio Live,Woodside,,New York,United States,11377,GROUP_DEALER,FRANCHISE_DEALER,61-07 Northern Blvd,,"{""lat"":40.7542429,""lng"":-73.9008297}"
40112599f0,0d1f288be,Northstar Mitsubishi,Northstar Kia,northstarmitsubishi.com,abhijeet.mitra@spyne.ai,Studio Live,Long Island City,,New York,United States,11101,GROUP_DEALER,FRANCHISE_DEALER,46-05 Northern Blvd,,"{""lat"":40.7519523,""lng"":-73.9322794}"
d9cbca2481,af4625a1f,Northwest Indiana Auto Finance,Northwest Indiana Auto Finance,northwestindianaautofinance.com,sanyam.tyagi@spyne.ai,Studio Live,Valparaiso,,Indiana,United States,46385,INDIVIDUAL_DEALER,FRANCHISE_DEALER,401 West U.S. Highway,,"{""lat"":41.5506147,""lng"":-87.1440865}"
a424b123c8,bf869b5c8,Nyle Maxwell CDJR of Taylor,Nyle Maxwell CDJR Taylor,,ishika.arora@spyne.ai,Studio Live,Taylor,Williamson County,Texas,United States,76574,INDIVIDUAL_DEALER,FRANCHISE_DEALER,U.S. 79,Williamson County,"{""lat"":30.5621363,""lng"":-97.4311573}"
6e704231cb,8d5afbfea,"Ohio Specialty Services, LTD.","Ohio Specialty Services, LTD.",ohiospecialty.com,prathamesh.prashant@spyne.ai,Studio Live,Bucyrus,,Ohio,United States,44820,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1825 E Mansfield St,,"{""lat"":40.812554,""lng"":-82.9505943}"
9af50556b9,8e01fd835,OLSON CHEVROLET,Olson Chevrolet,olsonchevrolet.com,ankur.batra@spyne.ai,Studio Live,Redwood Falls,,Minnesota,United States,56283,GROUP_DEALER,FRANCHISE_DEALER,1300 E Bridge St,,"{""lat"":44.5407601,""lng"":-95.0950284}"
a0bc2ae641,8e01fd835,Olson Chevrolet- Hutchison,Olson Chevrolet,,ankur.batra@spyne.ai,Studio Live,Hutchinson,,Minnesota,United States,55350,GROUP_DEALER,FRANCHISE_DEALER,525 MN-7,,"{""lat"":44.8961458,""lng"":-94.352107}"
432257cd02,21de286e9,Acura of Paragon,Paragon Motors of Woodside Inc dba Paragon Honda,paragonhonda.com,ankur.batra@spyne.ai,Studio Live,Woodside,,New York,United States,11377,INDIVIDUAL_DEALER,FRANCHISE_DEALER,56-02 Northern Blvd,,"{""lat"":40.7531417,""lng"":-73.9046989}"
432257cd02,21de286e9,Acura of Paragon,Paragon Motors of Woodside Inc dba Paragon Honda,paragonhonda.com,deepanshu.agarwal@spyne.ai,Vini Live,Woodside,,New York,United States,11377,INDIVIDUAL_DEALER,FRANCHISE_DEALER,56-02 Northern Blvd,,"{""lat"":40.7531417,""lng"":-73.9046989}"
7888a46e-e,21de286e9,Honda CI_1,Paragon Motors of Woodside Inc dba Paragon Honda,paragonhonda.com,ankur.batra@spyne.ai,Studio Live,Woodside,,New York,United States,11377,INDIVIDUAL_DEALER,FRANCHISE_DEALER,57-02 Northern Blvd,,"{""lat"":40.7534987,""lng"":-73.903538}"
7888a46e-e,21de286e9,Honda CI_1,Paragon Motors of Woodside Inc dba Paragon Honda,paragonhonda.com,deepanshu.agarwal@spyne.ai,Vini Live,Woodside,,New York,United States,11377,INDIVIDUAL_DEALER,FRANCHISE_DEALER,57-02 Northern Blvd,,"{""lat"":40.7534987,""lng"":-73.903538}"
e9e19bca63,21de286e9,Paragon Acura,Paragon Motors of Woodside Inc dba Paragon Honda,,deepanshu.agarwal@spyne.ai,Vini Live,Queens,Queens County,New York,United States,11377,GROUP_DEALER,FRANCHISE_DEALER,"33-40, 57th Street","Woodside, Queens County","{""lat"":40.752792,""lng"":-73.9043165}"
5895de05b,21de286e9,Paragon Honda,Paragon Motors of Woodside Inc dba Paragon Honda,paragonhonda.com,ankur.batra@spyne.ai,Studio Live,Queens,Queens County,New York,United States,11377,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"57-02, Northern Boulevard","Woodside, Queens County","{""lat"":40.7534052,""lng"":-73.9036027}"
5895de05b,21de286e9,Paragon Honda,Paragon Motors of Woodside Inc dba Paragon Honda,paragonhonda.com,deepanshu.agarwal@spyne.ai,Vini Live,Queens,Queens County,New York,United States,11377,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"57-02, Northern Boulevard","Woodside, Queens County","{""lat"":40.7534052,""lng"":-73.9036027}"
bfb4ed22b,32aa2472d,Bishop Maserati,Park Cities Chrysler Dodge Jeep Ram Fiat & Bishop,carvanacdjrofparkcities.com,jaspreet.kaur@spyne.ai,Studio Churned,Dallas,,Texas,United States,75235,GROUP_DEALER,FRANCHISE_DEALER,2800 W Mockingbird Ln,,"{""lat"":32.8303334,""lng"":-96.8402928}"
3f19ec75a,32aa2472d,Park Cities,Park Cities Chrysler Dodge Jeep Ram Fiat & Bishop,carvanacdjrofparkcities.com,jaspreet.kaur@spyne.ai,Studio Churned,Dallas,,Texas,United States,75235,GROUP_DEALER,FRANCHISE_DEALER,2800 W Mockingbird Ln,,"{""lat"":32.8303334,""lng"":-96.8402928}"
